,noun,adj,turker_judgment,wiki_similarity,ldp_similarity,bert_p,bert_gen
759,head,pink,3.0,0.408480703830719,0.13999636471271515,0.003322447184473276,0.03416027873754501
760,blanket,pink,3.0,0.4061989486217499,0.34038245677948,0.08929862827062607,0.0024628869723528624
761,dragon,pink,2.0,0.4478314220905304,0.32572904229164124,0.022246530279517174,0.0010839736787602305
762,snail,pink,2.25,0.384459376335144,0.4313062727451325,0.1057872399687767,0.003678669687360525
763,box,pink,2.5,0.4737919270992279,0.2500450909137726,0.0666203647851944,0.02290325053036213
764,girl,pink,2.0,0.465908944606781,0.09670095145702362,0.00183630280662328,0.003772769123315811
765,collar,pink,3.0,0.4903829395771026,0.3505282402038574,0.0917554423213005,0.010823182761669159
766,door,pink,2.25,0.3140162825584412,-0.06068459525704384,0.0005732434801757336,2.6107310986844823e-05
767,gown,pink,4.0,0.4597697854042053,0.06597118824720383,0.06990921497344971,0.05756067484617233
768,juice,pink,3.0,0.4370185434818268,0.27424657344818115,0.0026929613668471575,0.016423113644123077
769,book,pink,2.25,0.3564397394657135,0.11968106031417848,0.038129307329654694,0.013322497718036175
770,chair,pink,2.25,0.3465712666511536,0.074451744556427,0.006164723075926304,0.005094441119581461
771,lemonade,pink,3.75,0.4508318901062012,0.3555234670639038,0.32309529185295105,0.019266167655587196
772,bottle,pink,4.25,0.4327470660209656,0.17592225968837738,0.010954794473946095,0.0004320238367654383
773,car,pink,2.5,0.38231411576271057,0.18968266248703006,0.0060728141106665134,0.006326707080006599
774,princess,pink,3.5,0.4060892164707184,0.4168623387813568,0.027083195745944977,0.001545027713291347
775,tulip,pink,3.5,0.414596825838089,0.2465745955705643,0.7057895064353943,0.08871407806873322
776,frog,pink,1.75,0.3937050402164459,0.4093664288520813,0.25540000200271606,0.005291649140417576
777,bear,pink,1.75,0.36300352215766907,0.2892593741416931,0.0013752235099673271,0.0038465657271444798
778,piano,pink,2.0,0.3647254407405853,0.1915690451860428,0.0001643164287088439,0.00388158462010324
779,pig,pink,5.5,0.43159952759742737,0.2821073532104492,0.029380563646554947,0.008566583506762981
780,paper,pink,2.0,0.38919541239738464,0.40478262305259705,0.060844480991363525,0.08410278707742691
781,rattle,pink,3.5,0.2876454293727875,0.25746506452560425,9.49925924942363e-06,0.017975296825170517
782,jam,pink,2.5,0.30838119983673096,0.3883366882801056,0.0015342371771112084,0.0064312308095395565
783,picture,pink,2.25,0.446833997964859,0.2780686318874359,0.0009298166842199862,0.0071889967657625675
784,lip,pink,5.0,0.4327373504638672,0.2694865465164185,0.022511543706059456,0.056401800364255905
785,diamond,pink,2.25,0.3881777822971344,0.5728789567947388,0.11452718079090118,0.15204818546772003
786,rectangle,pink,3.0,0.4568664729595184,0.4397058188915253,0.09496375918388367,0.00694822333753109
787,yogurt,pink,3.333333333333333,0.3742403984069824,0.24027787148952484,0.04374874010682106,0.009677853435277939
788,tail,pink,1.75,0.4318747520446777,0.4172900915145874,0.10501189529895782,0.02160743810236454
789,sand,pink,1.75,0.4332275688648224,0.18490520119667053,0.03519660606980324,0.013665216974914074
790,square,pink,2.75,0.4282253980636597,0.6371386647224426,0.0007692647632211447,0.006869916804134846
791,window,pink,2.25,0.3269752562046051,-0.01435165945440531,0.001601977040991187,0.008445977233350277
792,boot,pink,2.25,0.3659280836582184,0.3185634315013885,0.017243675887584686,0.02575269713997841
793,fish,pink,3.0,0.4177942276000977,0.38773179054260254,0.021471554413437843,0.012982500717043877
794,tutu,pink,5.25,0.455836296081543,0.164335235953331,1.0,0.003982382360845804
795,nose,pink,3.0,0.4044926762580872,0.2276487648487091,0.02424970641732216,0.04176025092601776
796,slipper,pink,3.0,0.406495213508606,0.2696925699710846,0.3535814583301544,0.10620293766260147
797,pillow,pink,3.5,0.4687158167362213,0.3521091043949127,0.13547681272029877,0.043547019362449646
798,bunny,pink,1.75,0.40903586149215704,0.3135421872138977,0.03168598189949989,0.011410417966544628
799,rabbit,pink,2.0,0.4444637596607208,0.17833589017391205,0.03907632455229759,0.002737941686064005
800,whale,pink,1.25,0.3926351964473725,0.43387240171432495,0.00965535081923008,0.016476092860102654
801,bird,pink,2.25,0.3640040159225464,0.2380747199058533,0.015933433547616005,0.015602746978402138
802,worm,pink,4.25,0.3273378610610962,0.3048200905323029,0.17017284035682678,0.009206603281199932
803,leg,pink,2.0,0.36685478687286377,0.22350364923477173,0.0042608450166881084,0.008212167769670486
804,sock,pink,2.25,0.4042316973209381,0.22358086705207825,0.12656810879707336,0.07254614681005478
805,ring,pink,2.0,0.4037919640541077,0.2280171811580658,0.02355731651186943,0.044396571815013885
806,sandal,pink,3.25,0.3522542119026184,0.25573140382766724,0.15082436800003052,0.022028256207704544
807,balloon,pink,3.5,0.4074049293994904,0.4636358022689819,0.30347710847854614,0.0017721212934702635
808,pant,pink,2.5,0.3591828644275665,0.3079415559768677,7.42076663300395e-05,0.04348147287964821
809,block,pink,3.0,0.3776516616344452,0.5850032567977905,0.0030731437727808952,0.038351964205503464
810,scarf,pink,3.0,0.4636262655258178,0.380935400724411,0.10472052544355392,0.03724903613328934
811,pony,pink,2.6,0.4212325215339661,0.3799875676631928,0.1269751340150833,0.19946922361850739
812,rake,pink,1.75,0.2450582981109619,0.3198684453964233,0.02421584352850914,0.0035293090622872114
813,garden,pink,1.5,0.4073685109615326,0.15811872482299805,0.0023637537378817797,0.01512429490685463
814,tool,pink,1.75,0.3004973232746124,0.3203288018703461,0.03848649188876152,0.009247861802577972
815,bag,pink,3.0,0.403754323720932,0.1481185406446457,0.0194355770945549,0.0024925353936851025
816,chocolate,pink,1.5,0.5167227983474731,0.3800389468669891,0.0014710768591612577,0.02690654993057251
817,milk,pink,2.0,0.412475734949112,0.22705262899398804,0.03182419762015343,0.0038485967088490725
818,cupcake,pink,4.0,0.4347567856311798,0.3852058947086334,1.0,0.045005474239587784
819,peach,pink,3.5,0.5698986649513245,0.4171626567840576,0.44603246450424194,0.31930047273635864
820,sword,pink,2.0,0.3426792323589325,0.3727419674396515,0.0379139706492424,0.0009188105468638241
821,table,wet,2.5,0.30662158131599426,-0.041194573044776917,0.0011742404894903302,0.0017613396048545837
822,foot,wet,3.0,0.4255329966545105,0.0529620386660099,0.009725034236907959,0.009159448556602001
823,sheep,wet,3.0,0.3881758749485016,-0.16461069881916046,0.0004662870487663895,0.0010387866059318185
824,suit,wet,2.75,0.3467587828636169,0.14906464517116547,0.0532335601747036,0.039360612630844116
825,sand,wet,3.75,0.4829289317131042,0.14934349060058594,0.17497777938842773,0.027685703709721565
826,rain,wet,7.0,0.5767608880996704,0.11493942141532898,0.038500744849443436,0.014710385352373123
827,rug,wet,3.333333333333333,0.3395874798297882,0.03734664246439934,0.00989826675504446,0.014425680972635746
828,paper,wet,3.0,0.406678318977356,0.12974384427070618,0.014141262508928776,0.01928674429655075
829,towel,wet,4.5,0.4899931848049164,0.2520186901092529,0.44964057207107544,0.1691296100616455
830,snow,wet,5.75,0.4723679423332214,0.08943973481655121,0.0788666307926178,0.006607040762901306
831,ball,wet,3.0,0.3685387969017029,-0.04272900149226189,0.0011996417306363583,0.012529503554105759
832,shoe,wet,3.0,0.4284278452396393,0.0629812702536583,0.008772578090429306,0.13053974509239197
833,floor,wet,2.5,0.4291658103466034,0.16280612349510193,0.0032884336542338133,0.04102351889014244
834,bird,wet,3.0,0.3167862296104431,-0.1905706226825714,0.003453765530139208,0.00034881383180618286
835,house,wet,2.25,0.3711565732955933,-0.08763277530670166,0.0002567667397670448,0.0009893591050058603
836,mail,wet,2.25,0.2636384665966034,0.1256963014602661,2.1184929721584922e-07,0.00075790990376845
837,tear,wet,5.666666666666668,0.3151589334011078,0.2741039991378784,0.010803326964378357,0.03291359916329384
838,shirt,wet,2.75,0.3921430408954621,0.08668653666973114,0.07250884175300598,0.24942368268966675
839,stair,wet,2.25,0.3112042546272278,0.07194489240646362,0.00035392973222769797,0.001185908098705113
840,water,wet,7.0,0.5186867713928223,0.11343858391046525,0.014989924617111683,0.011172078549861908
841,ride,wet,3.0,0.4195792078971863,-0.13501374423503876,0.0006418856210075319,0.010547327809035778
842,whale,wet,6.75,0.3059738576412201,-0.12768052518367767,5.6714365200605243e-05,0.004711102694272995
843,dirt,wet,3.75,0.516011118888855,0.13028933107852936,0.3849857747554779,0.1574915647506714
844,toy,wet,2.5,0.2929621636867523,0.023640811443328857,0.0032915198244154453,0.0052418336272239685
845,mud,wet,5.4,0.5690047740936279,0.17747263610363007,0.9802790880203247,0.11034899950027466
846,hair,wet,3.5,0.4390744566917419,0.2849555611610413,0.01360586192458868,0.4734184443950653
847,tissue,wet,3.5,0.41532447934150696,0.2672322690486908,0.2365635484457016,0.004726783372461796
848,soap,wet,3.5,0.3687138259410858,0.31586021184921265,0.24083182215690613,0.07037770748138428
849,glue,wet,5.333333333333333,0.4168671369552612,0.2546498775482178,0.12025672197341919,0.09986286610364914
850,head,wet,3.5,0.3723282217979431,0.058566279709339135,0.0015233897138386965,0.000428559462307021
851,pillow,wet,2.0,0.441725105047226,0.054572127759456635,0.04341411963105202,0.06464384496212006
852,girl,wet,2.75,0.3578146994113922,0.06432641297578813,0.0006811629864387214,0.00954155158251524
853,kid,wet,3.25,0.3144143223762512,0.11571788787841795,0.0006888562347739935,0.009646962396800518
854,hand,wet,3.0,0.4123721420764923,0.05613991618156433,0.004411215893924236,0.06181667000055313
855,tea,wet,5.0,0.3911081552505493,0.11628277599811555,0.00031780655262991786,0.0007827272638678551
856,day,wet,3.0,0.4089497327804565,0.04409924149513245,0.00032601747079752386,0.0029599147383123636
857,shorts,wet,3.5,0.3570638597011566,0.17975501716136932,0.012852787971496582,0.005610801745206118
858,boy,wet,2.75,0.3732175529003143,0.002452907850965857,0.0003246752021368593,0.006136608775705099
859,mop,wet,4.5,0.4377564787864685,0.2283854782581329,0.8695797920227051,0.1867767572402954
860,child,wet,2.5,0.3057249486446381,0.1400662660598755,0.001528778113424778,6.219458009582013e-05
861,report,wet,2.25,0.2950848340988159,0.03523720428347588,8.938271639635786e-05,0.00016287733160424978
862,card,wet,2.4,0.2838036119937897,-0.14902427792549133,3.7779587728437036e-05,0.007088350597769022
863,finger,wet,4.5,0.3757492005825043,0.10166501998901367,0.00042349970317445695,0.1135435700416565
864,chest,wet,2.75,0.3120861649513245,0.1747651994228363,0.004355078563094139,0.03038293682038784
865,guy,wet,2.5,0.30204206705093384,-0.058766882866621024,0.0008101084968075156,0.01437292993068695
866,spot,wet,3.6,0.3595483601093292,-0.1326872855424881,0.0037288027815520763,0.0002970591594930738
867,curtain,wet,3.5,0.2962358891963959,0.018140271306037903,0.036704856902360916,0.00122718361672014
868,honey,wet,4.5,0.3805220127105713,0.1103949323296547,0.02980710193514824,0.002062039915472269
869,pile,wet,3.333333333333333,0.3843547403812408,0.02588848583400249,0.018896058201789856,0.006068207789212465
870,page,wet,2.0,0.15350328385829926,-0.07540636509656906,0.00021838737302459776,0.0005146616022102535
871,rag,wet,3.25,0.5011671185493469,0.40084460377693176,0.8905038833618164,0.0541657954454422
872,hose,wet,3.0,0.4468258619308472,0.08826349675655365,0.009446272626519203,0.09277166426181793
873,diaper,wet,4.0,0.4478228688240051,0.15154001116752625,0.7191263437271118,1.0
874,battery,wet,2.0,0.30453768372535706,0.044059649109840386,0.0017011311138048768,0.0031365996692329645
875,bucket,wet,3.5,0.4577033519744873,-0.12996864318847656,0.013587321154773235,0.002421863144263625
876,bear,wet,3.0,0.28983840346336365,-0.10898343473672867,0.0003985301882494241,0.0059518166817724705
877,baby,wet,3.5,0.3776721656322479,-0.053431279957294464,0.008099118247628212,0.0004095046315342188
878,rake,wet,2.5,0.3410015106201172,0.24476394057273865,0.032980624586343765,0.0014464390696957707
879,leaf,wet,4.2,0.35384154319763184,-0.11621037870645524,0.02960725501179695,0.00038965221028774977
880,pumpkin,wet,3.0,0.34453099966049194,-0.026555301621556282,0.003770846640691161,0.014895998872816563
881,bottom,wet,2.5,0.3698260188102722,-0.03211205080151558,0.07378429174423218,0.007803370710462332
882,top,wet,2.8,0.32378485798835754,-0.09469636529684068,0.0013183209812268615,0.0038022270891815424
883,earth,wet,3.5,0.39924684166908253,0.013535618782043457,0.26761987805366516,0.03557899221777916
884,dress,wet,2.0,0.36001744866371155,0.13001298904418945,0.006578122731298208,0.009508935734629631
885,book,wet,2.0,0.3282031714916229,-0.15062832832336426,0.0010381756583228707,0.0004061692161485553
886,lady,wet,2.75,0.3550369739532471,-0.20448090136051175,0.00038185229641385376,0.005465034395456314
887,window,wet,3.0,0.2873173952102661,-0.1260763257741928,0.0002427989966236055,0.00011870582238771021
888,paw,wet,3.5,0.3744421303272247,0.18418486416339874,0.01759633980691433,0.00806641299277544
889,wedding,teal,3.0,0.3491993248462677,0.4950154721736908,,
890,color,teal,2.5,0.5622682571411133,0.10275945067405699,,
891,chicken,rubber,2.333333333333333,0.4331265687942505,0.2820582389831543,0.0009545392822474241,5.893481647945009e-05
892,duck,rubber,3.5,0.4624938368797302,0.4707347452640533,0.02628925070166588,0.00018204032676294446
893,band,rubber,3.5,0.4116446673870087,0.6427789330482483,1.0,0.00012641520879697055
894,line,rubber,2.0,0.3847140073776245,0.02757352590560913,0.0005665125208906829,5.6765905753763946e-08
895,glove,rubber,4.5,0.5171219706535339,0.7020955085754395,0.035181622952222824,0.0019126594997942448
896,foot,rubber,1.6666666666666667,0.407641351222992,0.5047787427902222,0.00464256014674902,0.0008288712706416845
897,shoe,rubber,3.75,0.5114847421646118,0.6184430122375488,0.011476411484181881,0.0041921138763427734
898,ark,purple,1.5,0.2603757381439209,0.3718234598636627,0.00033338068169541657,7.277859549503773e-05
899,cat,purple,1.25,0.36778587102890015,0.4246017336845398,0.007280158344656229,0.0048995353281497955
900,bear,purple,1.0,0.3578568398952484,0.2632521986961365,0.0029985210858285427,0.002108165295794606
901,bird,purple,2.0,0.37706679105758667,0.3096680045127869,0.039146170020103455,0.005591603461652994
902,duck,purple,1.0,0.3844178020954132,0.4876528978347778,0.002968329004943371,0.017481304705142975
903,horse,purple,1.0,0.3966293931007385,0.3245781660079956,0.011006510816514492,0.013002623803913593
904,frog,purple,1.75,0.4360085427761078,0.5094558596611023,0.26962459087371826,0.0012585314689204097
905,sheep,purple,1.0,0.3814464211463928,0.4469098150730133,0.004193209111690521,0.0037478688172996044
906,goldfish,purple,1.5,0.3694711029529572,0.2549859285354614,0.15673357248306274,0.008252652361989021
907,spider,purple,1.6666666666666667,0.3892925977706909,0.19604386389255524,0.08214326202869415,0.0032405806705355644
908,mouse,purple,1.25,0.35638484358787537,0.39418679475784296,0.014078272506594658,0.004820466507226229
909,diamond,purple,1.75,0.3969080448150635,0.6062401533126831,0.08740206807851791,0.03266334906220436
910,bus,purple,3.333333333333333,0.34309694170951843,0.07155273109674454,0.0006618504994548857,0.0006034147809259593
911,eye,purple,1.3333333333333333,0.41803893446922297,0.3922899067401886,0.008007189258933067,0.027095763012766838
912,scissor,purple,2.5,0.32559850811958313,0.05249522998929024,0.003099430352449417,0.004771781153976917
913,wind,purple,1.0,0.3900769054889679,-0.09231606125831604,0.0008822795934975147,0.0001536687632324174
914,bud,purple,3.25,0.34263309836387634,-0.12880636751651764,0.05759536102414131,0.06978302448987961
915,bug,purple,2.75,0.3966478705406189,0.2817719280719757,0.04682372510433197,0.001667962409555912
916,ground,purple,1.5,0.3608429133892059,0.1404678076505661,0.0028436577413231134,6.3320629124064e-05
917,hat,purple,3.25,0.4486739933490753,0.4917535185813904,0.005626088473945856,0.022540666162967682
918,bat,purple,1.75,0.3284364342689514,0.4081788063049317,0.0009512576507404447,0.002939101541414857
919,water,purple,1.25,0.4319648742675781,0.18507230281829834,0.011142652481794357,0.0009308209409937263
