subid,itemid,trialnum,adjective,noun,article,adj_article,rating,date,timestamp,reactiontime
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,2,fuzzy,slipper,a,a,5,5/8/2023,20:53:54,2437
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,3,bottom,tooth,a,a,5,5/8/2023,20:53:57,2918
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,4,night,night,a,a,8,5/8/2023,20:54:02,4190
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,5,body,tip,a,a,3,5/8/2023,20:54:06,3920
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,6,girl,bed,a,a,3,5/8/2023,20:54:09,2641
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,7,NA,NA,NA,NA,5,5/8/2023,20:54:11,1922
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,8,tennis,court,a,a,5,5/8/2023,20:54:16,3941
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,9,boxing,glove,a,a,5,5/8/2023,20:54:20,3337
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,10,hot,mom,a,a,5,5/8/2023,20:54:24,3556
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,11,feather,mattress,a,a,3,5/8/2023,20:54:28,4192
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,12,dragon,stroller,a,a,2,5/8/2023,20:54:32,3324
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,13,jelly,fish,a,a,5,5/8/2023,20:54:35,2506
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,14,tonic,water,NA,NA,5,5/8/2023,20:54:38,2289
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,15,dark,one,a,a,8,5/8/2023,20:54:41,2937
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,16,dirty,bowl,a,a,3,5/8/2023,20:54:44,2407
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,17,dolphin,family,a,a,3,5/8/2023,20:54:46,2244
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,18,stroller,toy,a,a,3,5/8/2023,20:54:49,2203
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,19,green,tail,a,a,2,5/8/2023,20:54:52,3141
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,20,monkey,song,a,a,3,5/8/2023,20:54:55,2056
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,21,crust,parking,NA,NA,8,5/8/2023,20:54:59,3590
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,22,silver,bell,a,a,5,5/8/2023,20:55:02,2824
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,23,red,flag,a,a,5,5/8/2023,20:55:06,2989
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,24,tattoo,heart,a,a,3,5/8/2023,20:55:15,9008
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,25,hot,water,NA,NA,5,5/8/2023,20:55:23,7640
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,26,baby,penguin,a,a,5,5/8/2023,20:55:26,2393
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,27,dress,piece,a,a,3,5/8/2023,20:55:31,4655
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,28,smiley,guy,a,a,3,5/8/2023,20:55:36,4941
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,29,pound,lunch,a,a,8,5/8/2023,20:55:40,3192
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,30,ground,squirrel,a,a,8,5/8/2023,20:55:43,3159
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,31,hot,pepper,a,a,5,5/8/2023,20:55:48,4071
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,32,bear,swimming,NA,NA,3,5/8/2023,20:55:57,8692
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,33,crust,crust,a,a,8,5/8/2023,20:56:00,2761
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,34,farm,tractor,a,a,5,5/8/2023,20:56:05,4800
1318-c759fab4-0a83-43ac-93f5-4c704c0c054a,59,35,key,planet,a,a,8,5/8/2023,20:56:12,6138
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,0,curly,tail,a,a,3,5/8/2023,20:12:06,3242
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,1,stairs,kid,a,a,8,5/8/2023,20:12:09,2518
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,2,oatmeal,pie,a,an,2,5/8/2023,20:12:12,2965
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,3,green,jacket,a,a,3,5/8/2023,20:12:15,2362
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,4,hot,shake,a,a,8,5/8/2023,20:12:19,3090
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,5,back,porch,a,a,4,5/8/2023,20:12:22,2671
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,6,pterodactyl,guy,a,a,8,5/8/2023,20:12:25,3258
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,7,thick,canopy,a,a,3,5/8/2023,20:12:29,3064
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,8,karate,bunny,a,a,8,5/8/2023,20:12:33,3964
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,9,green,vegetable,a,a,3,5/8/2023,20:12:38,3960
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,10,purple,cat,a,a,1,5/8/2023,20:12:41,2660
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,11,dead,mommy,a,a,3,5/8/2023,20:12:45,4121
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,12,wax,jacket,a,a,8,5/8/2023,20:13:48,62293
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,13,baby,elephant,an,a,4,5/8/2023,20:13:52,3428
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,14,color,one,a,a,8,5/8/2023,20:13:55,2493
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,15,bottom,lip,a,a,4,5/8/2023,20:13:57,2235
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,16,bird,cage,a,a,3,5/8/2023,20:14:01,3683
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,17,thick,clip,a,a,3,5/8/2023,20:14:05,3017
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,18,zoo,man,a,a,8,5/8/2023,20:14:08,2532
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,19,kitty,cat,a,a,7,5/8/2023,20:14:11,3035
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,20,trash,car,a,a,8,5/8/2023,20:14:15,3183
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,21,office,phone,a,an,3,5/8/2023,20:14:23,8081
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,22,bottom,row,a,a,4,5/8/2023,20:14:31,7667
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,23,flip,hitter,a,a,8,5/8/2023,20:14:34,2278
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,24,brown,spot,a,a,3,5/8/2023,20:14:39,5004
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,25,equipment,couple,a,an,8,5/8/2023,20:14:43,2655
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,26,player,generation,a,a,8,5/8/2023,20:14:47,3692
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,27,kitchen,bathroom,a,a,1,5/8/2023,20:14:57,10202
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,28,sun,lotion,NA,NA,3,5/8/2023,20:15:04,6347
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,29,bath,colors,a,a,8,5/8/2023,20:15:07,2898
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,30,balloon,bear,a,a,8,5/8/2023,20:15:11,3667
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,31,couple,crayon,a,a,8,5/8/2023,20:15:15,2931
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,32,yellow,bill,a,a,3,5/8/2023,20:15:22,7198
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,33,brown,bear,a,a,5,5/8/2023,20:15:29,6746
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,34,garbage,can,a,a,3,5/8/2023,20:15:35,4694
5553-0533f8b5-bf7d-4a84-8c66-199faef96ac0,82,35,NA,NA,NA,NA,5,5/8/2023,20:15:37,1903
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,0,rice,cake,a,a,3,5/8/2023,22:09:41,2903
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,1,eat,pretzel,a,an,8,5/8/2023,22:09:47,5423
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,2,dancing,bud,a,a,2,5/8/2023,22:09:50,3009
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,3,sweet,leg,a,a,8,5/8/2023,22:09:53,2414
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,4,hot,air,NA,NA,4,5/8/2023,22:09:56,2888
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,5,wooden,puzzle,a,a,3,5/8/2023,22:09:59,2049
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,6,piano,piece,a,a,2,5/8/2023,22:10:02,2434
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,7,yellow,hair,NA,NA,3,5/8/2023,22:10:06,4221
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,8,bear,mama,a,a,3,5/8/2023,22:10:11,4014
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,9,pink,eyeball,an,a,2,5/8/2023,22:10:14,3093
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,10,flat,ball,a,a,1,5/8/2023,22:10:17,2410
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,11,smiley,girl,a,a,4,5/8/2023,22:10:21,2939
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,12,quarter,cup,a,a,3,5/8/2023,22:10:24,2584
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,13,cum,store,a,a,1,5/8/2023,22:10:29,4598
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,14,marine,tank,a,a,3,5/8/2023,22:10:33,3577
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,15,NA,NA,NA,NA,5,5/8/2023,22:10:35,1620
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,16,teacher,day,a,a,3,5/8/2023,22:10:38,2727
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,17,green,edge,an,a,3,5/8/2023,22:10:40,2054
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,18,paint,can,a,a,3,5/8/2023,22:10:43,2099
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,19,night,gown,a,a,4,5/8/2023,22:10:46,3346
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,20,cartoon,ring,a,a,2,5/8/2023,22:10:49,2447
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,21,ski,pants,NA,NA,2,5/8/2023,22:10:52,2067
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,22,dentist,skip,a,a,8,5/8/2023,22:10:54,2260
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,23,green,beard,a,a,2,5/8/2023,22:10:57,2496
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,24,sugar,snack,a,a,4,5/8/2023,22:11:01,3238
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,25,soup,kitchen,a,a,3,5/8/2023,22:11:04,2577
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,26,queen,crab,a,a,2,5/8/2023,22:11:07,2124
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,27,bright,punch,a,a,8,5/8/2023,22:11:09,2046
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,28,snow,book,a,a,3,5/8/2023,22:11:12,2292
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,29,frame,chip,a,a,8,5/8/2023,22:11:14,2401
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,30,library,sweet,a,a,8,5/8/2023,22:11:17,1818
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,31,click,click,a,a,8,5/8/2023,22:11:21,3540
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,32,hot,bowl,a,a,3,5/8/2023,22:11:24,3355
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,33,quack,quack,a,a,8,5/8/2023,22:11:27,1856
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,34,turtle,shell,a,a,2,5/8/2023,22:11:30,2530
0428-33ac398d-2291-41dd-a337-8c2a902fc3f0,164,35,night,dress,a,a,3,5/8/2023,22:11:33,2499
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,0,snow,dog,a,a,2,5/1/2023,20:00:04,4575
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,1,hotel,hotel,a,a,8,5/1/2023,20:00:08,3075
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,2,dish,cloth,a,a,3,5/1/2023,20:00:11,3119
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,3,cylinder,gas,NA,NA,2,5/1/2023,20:00:15,2911
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,4,honey,honey,NA,NA,8,5/1/2023,20:00:17,2029
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,5,baby,stroller,a,a,4,5/1/2023,20:00:21,3883
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,6,cursive,letter,a,a,3,5/1/2023,20:00:26,4009
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,7,yellow,dragon,a,a,2,5/1/2023,20:00:29,2969
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,8,grape,fruit,a,a,2,5/1/2023,20:00:34,4262
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,9,apple,mountain,a,an,1,5/1/2023,20:00:38,3765
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,10,raptor,guy,a,a,2,5/1/2023,20:00:42,3564
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,11,red,sweet,a,a,2,5/1/2023,20:00:46,3466
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,12,green,scooter,a,a,2,5/1/2023,20:00:49,2967
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,13,yellow,duckling,a,a,7,5/1/2023,20:00:53,3096
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,14,clap,clap,a,a,8,5/1/2023,20:00:57,3620
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,15,orange,sticker,a,an,2,5/1/2023,20:01:01,4003
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,16,dirty,crayon,a,a,3,5/1/2023,20:01:04,2608
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,17,fat,house,a,a,8,5/1/2023,20:01:09,4599
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,18,stone,cup,a,a,2,5/1/2023,20:01:13,3213
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,19,cheddar,bunny,a,a,8,5/1/2023,20:01:16,2548
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,20,gold,ticket,a,a,2,5/1/2023,20:01:26,10222
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,21,girl,hood,a,a,3,5/1/2023,20:01:31,4413
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,22,NA,NA,NA,NA,5,5/1/2023,20:01:34,2267
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,23,night,day,a,a,8,5/1/2023,20:01:37,2899
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,24,giant,shadow,a,a,2,5/1/2023,20:01:41,3465
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,25,bear,ballerina,a,a,8,5/1/2023,20:01:46,4639
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,26,push,baby,a,a,8,5/1/2023,20:01:51,4333
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,27,pot,pigeon,a,a,8,5/1/2023,20:01:55,3692
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,28,concrete,driveway,a,a,4,5/1/2023,20:01:59,3138
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,29,purple,dinosaur,a,a,2,5/1/2023,20:02:03,4326
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,30,cereal,box,a,a,2,5/1/2023,20:02:06,2614
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,31,moon,game,a,a,1,5/1/2023,20:02:10,3436
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,32,porcupine,piece,a,a,1,5/1/2023,20:02:14,3730
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,33,giant,juice,NA,NA,8,5/1/2023,20:02:18,3069
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,34,girl,colors,a,a,3,5/1/2023,20:02:23,4351
9390-d5179d9e-9e9b-4645-877f-d8ecbee076cd,151,35,burnt,charcoal,NA,NA,4,5/1/2023,20:02:26,3308
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,0,train,station,a,a,3,5/1/2023,20:11:37,7350
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,1,boy,sock,a,a,3,5/1/2023,20:11:42,5104
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,2,bear,brother,a,a,8,5/1/2023,20:11:47,4838
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,3,wood,window,a,a,3,5/1/2023,20:11:52,4464
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,4,green,triceratops,a,a,2,5/1/2023,20:11:58,5189
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,5,thick,model,a,a,3,5/1/2023,20:12:03,4172
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,6,man,village,a,a,2,5/1/2023,20:12:07,4275
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,7,bottom,stair,a,a,2,5/1/2023,20:12:12,4137
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,8,kettle,drum,a,a,2,5/1/2023,20:12:15,2930
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,9,monkey,dance,a,a,2,5/1/2023,20:12:18,2647
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,10,baby,bunny,a,a,7,5/1/2023,20:12:26,6958
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,11,garlic,mommy,a,a,2,5/1/2023,20:12:33,7163
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,12,closet,door,a,a,2,5/1/2023,20:12:38,4650
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,13,brown,bread,NA,NA,3,5/1/2023,20:12:42,3417
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,14,foot,trunk,a,a,2,5/1/2023,20:12:48,5120
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,15,grey,grey,NA,NA,8,5/1/2023,20:12:50,2060
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,16,water,running,NA,NA,8,5/1/2023,20:12:54,3201
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,17,yellow,white,NA,NA,2,5/1/2023,20:13:00,5872
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,18,corn,fan,a,a,2,5/1/2023,20:13:07,6390
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,19,red,girl,a,a,2,5/1/2023,20:13:11,3787
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,20,daddy,pop,a,a,2,5/1/2023,20:13:15,3833
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,21,pink,noodle,a,a,3,5/1/2023,20:13:21,5495
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,22,purple,bunny,a,a,2,5/1/2023,20:13:25,3226
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,23,chip,cookie,a,a,3,5/1/2023,20:13:29,3513
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,24,green,airplane,an,a,2,5/1/2023,20:13:32,2656
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,25,NA,NA,NA,NA,5,5/1/2023,20:13:34,1666
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,26,picnic,patch,a,a,2,5/1/2023,20:13:41,6645
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,27,corner,house,a,a,2,5/1/2023,20:13:46,4129
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,28,bottom,cupboard,a,a,3,5/1/2023,20:13:50,3360
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,29,mother,mother,a,a,8,5/1/2023,20:13:53,2645
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,30,poison,berry,a,a,2,5/1/2023,20:13:56,2523
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,31,plastic,bottle,a,a,4,5/1/2023,20:14:03,6909
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,32,hot,screaming,NA,NA,8,5/1/2023,20:14:07,3711
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,33,pink,bubblegum,NA,NA,5,5/1/2023,20:14:10,2324
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,34,yellow,pants,NA,NA,3,5/1/2023,20:14:13,3266
9739-12ea9b5a-1f6e-4696-9eb9-2b18a3ab9a23,180,35,cell,phone,a,a,5,5/1/2023,20:14:17,3455
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,0,climb,climb,a,a,1,5/1/2023,17:38:41,2346
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,1,NA,NA,NA,NA,5,5/1/2023,17:38:44,2358
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,2,yellow,overalls,NA,NA,3,5/1/2023,17:38:47,2573
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,3,fruit,sherry,NA,NA,5,5/1/2023,17:38:50,2680
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,4,cellar,key,a,a,2,5/1/2023,17:38:54,3400
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,5,tire,swing,a,a,3,5/1/2023,17:38:58,3294
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,6,mommy,squirrel,a,a,3,5/1/2023,17:39:01,3119
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,7,sing,day,a,a,1,5/1/2023,17:39:08,6458
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,8,round,case,a,a,3,5/1/2023,17:39:10,2050
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,9,baby,food,NA,NA,3,5/1/2023,17:39:13,1998
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,10,top,sinking,a,a,1,5/1/2023,17:39:16,2372
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,11,night,armadillo,an,a,3,5/1/2023,17:39:20,3818
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,12,pound,postage,NA,NA,3,5/1/2023,17:39:22,2200
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,13,orange,box,a,an,3,5/1/2023,17:39:25,2489
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,14,back,alley,an,a,6,5/1/2023,17:39:29,2750
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,15,paper,cup,a,a,3,5/1/2023,17:39:31,1622
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,16,pound,note,a,a,3,5/1/2023,17:39:34,3412
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,17,vegetable,salad,a,a,6,5/1/2023,17:39:38,3027
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,18,pound,prize,a,a,2,5/1/2023,17:39:41,2800
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,19,college,lecturer,a,a,5,5/1/2023,17:39:45,4011
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,20,yellow,submarine,a,a,3,5/1/2023,17:39:50,3848
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,21,bunny,rabbit,a,a,7,5/1/2023,17:39:53,2808
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,22,water,board,a,a,3,5/1/2023,17:39:55,2118
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,23,ear,infection,an,an,3,5/1/2023,17:39:58,1992
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,24,baby,piggy,a,a,3,5/1/2023,17:40:00,1938
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,25,night,cow,a,a,1,5/1/2023,17:40:03,2361
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,26,pecan,cluster,a,a,3,5/1/2023,17:40:06,2590
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,27,daddy,mop,a,a,1,5/1/2023,17:40:09,2287
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,28,yellow,man,a,a,2,5/1/2023,17:40:11,1888
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,29,green,jungle,a,a,7,5/1/2023,17:40:14,2715
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,30,wet,sticker,a,a,3,5/1/2023,17:40:18,2936
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,31,broken,bag,a,a,2,5/1/2023,17:40:20,2111
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,32,nail,polish,NA,NA,5,5/1/2023,17:40:23,3003
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,33,dead,fish,a,a,4,5/1/2023,17:40:26,2146
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,34,pregnant,person,a,a,3,5/1/2023,17:40:28,2006
8896-f749d0f0-e872-4228-a548-e1b22e92ba8e,63,35,thick,wood,NA,NA,4,5/1/2023,17:40:32,3516
6822-50566484-f5bb-49a7-82e1-10afa095e4ea,38,0,sea,green,NA,NA,3,5/1/2023,18:13:24,2032
6822-50566484-f5bb-49a7-82e1-10afa095e4ea,38,1,carrot,peel,a,a,3,5/1/2023,18:13:27,2416
6822-50566484-f5bb-49a7-82e1-10afa095e4ea,38,2,yarn,basket,a,a,3,5/1/2023,18:13:29,1440
6822-50566484-f5bb-49a7-82e1-10afa095e4ea,38,3,frosty,hug,a,a,8,5/1/2023,18:13:31,1666
